"","n","m","y","q","x","m_qy","xy_m","h","is_h_max","is_m_qy_min","is_xy_m_min"
"19262",38,93,3,31,31,0,0,421.531752863253,TRUE,TRUE,TRUE
"19263",38,93,4,23,24,1,3,420.161474050492,FALSE,FALSE,FALSE
"19264",38,93,5,18,19,3,2,420.031654081822,FALSE,FALSE,FALSE
"19265",38,93,6,15,16,3,3,419.500706813638,FALSE,FALSE,FALSE
"19266",38,93,7,13,14,2,5,419.079431389381,FALSE,FALSE,FALSE
"19267",38,93,8,11,12,5,3,419.262988219622,FALSE,FALSE,FALSE
"19268",38,93,9,10,11,3,6,418.331698408253,FALSE,FALSE,FALSE
"19269",38,94,3,31,32,1,2,425.981698413805,FALSE,TRUE,FALSE
"19270",38,94,4,23,24,2,2,425.704693373592,FALSE,FALSE,FALSE
"19271",38,94,5,18,19,4,1,426.198643622329,TRUE,FALSE,TRUE
"19272",38,94,6,15,16,4,2,425.490713931417,FALSE,FALSE,FALSE
"19273",38,94,7,13,14,3,4,424.591434861879,FALSE,FALSE,FALSE
"19274",38,94,8,11,12,6,2,425.408387269494,FALSE,FALSE,FALSE
"19275",38,94,9,10,11,4,5,423.93203605757,FALSE,FALSE,FALSE
"19276",38,95,3,31,32,2,1,431.817938325476,FALSE,FALSE,FALSE
"19277",38,95,4,23,24,3,1,431.771160840457,FALSE,FALSE,FALSE
"19278",38,95,5,19,19,0,0,432.618304702051,TRUE,TRUE,TRUE
"19279",38,95,6,15,16,5,1,431.733392588411,FALSE,FALSE,FALSE
"19280",38,95,7,13,14,4,3,430.443236407967,FALSE,FALSE,FALSE
"19281",38,95,8,11,12,7,1,431.721233294187,FALSE,FALSE,FALSE
"19282",38,95,9,10,11,5,4,429.785045246102,FALSE,FALSE,FALSE
"19283",38,96,3,32,32,0,0,438.177426380912,TRUE,TRUE,TRUE
"19284",38,96,4,24,24,0,0,438.177426380912,TRUE,TRUE,TRUE
"19285",38,96,5,19,20,1,4,436.588609568969,FALSE,FALSE,FALSE
"19286",38,96,6,16,16,0,0,438.177426380912,TRUE,TRUE,TRUE
"19287",38,96,7,13,14,5,2,436.547709493272,FALSE,FALSE,FALSE
"19288",38,96,8,12,12,0,0,438.177426380912,TRUE,TRUE,TRUE
"19289",38,96,9,10,11,6,3,435.839409570142,FALSE,FALSE,FALSE
"19290",38,97,3,32,33,1,2,442.658627019715,FALSE,TRUE,FALSE
"19291",38,97,4,24,25,1,3,442.376030074267,FALSE,TRUE,FALSE
"19292",38,97,5,19,20,2,3,441.945208797006,FALSE,FALSE,FALSE
"19293",38,97,6,16,17,1,5,441.980633674031,FALSE,TRUE,FALSE
"19294",38,97,7,13,14,6,1,442.853537714084,TRUE,FALSE,TRUE
"19295",38,97,8,12,13,1,7,441.702888230456,FALSE,TRUE,FALSE
"19296",38,97,9,10,11,7,2,442.061220869002,FALSE,FALSE,FALSE
"19297",38,98,3,32,33,2,1,448.526122019637,FALSE,FALSE,FALSE
"19298",38,98,4,24,25,2,2,447.960928128741,FALSE,FALSE,FALSE
"19299",38,98,5,19,20,3,2,447.825056168808,FALSE,FALSE,FALSE
"19300",38,98,6,16,17,2,4,447.170135328271,FALSE,FALSE,FALSE
"19301",38,98,7,14,14,0,0,449.326812909716,TRUE,TRUE,TRUE
"19302",38,98,8,12,13,2,6,446.61464444112,FALSE,FALSE,FALSE
"19303",38,98,9,10,11,8,1,448.426379229895,FALSE,FALSE,FALSE
"19304",38,99,3,33,33,0,0,454.916865163324,TRUE,TRUE,TRUE
"19305",38,99,4,24,25,3,1,454.06907432698,FALSE,FALSE,FALSE
"19306",38,99,5,19,20,4,1,454.044701614201,FALSE,FALSE,FALSE
"19307",38,99,6,16,17,3,3,452.882885126274,FALSE,FALSE,FALSE
"19308",38,99,7,14,15,1,6,453.000763311636,FALSE,FALSE,FALSE
"19309",38,99,8,12,13,3,5,452.049648795549,FALSE,FALSE,FALSE
"19310",38,99,9,11,11,0,0,454.916865163324,TRUE,TRUE,TRUE
"19311",38,100,3,33,34,1,2,459.42837347188,FALSE,FALSE,FALSE
"19312",38,100,4,25,25,0,0,460.517018598809,TRUE,TRUE,TRUE
"19313",38,100,5,20,20,0,0,460.517018598809,TRUE,TRUE,TRUE
"19314",38,100,6,16,17,4,2,458.935432997869,FALSE,FALSE,FALSE
"19315",38,100,7,14,15,2,5,458.061008074675,FALSE,FALSE,FALSE
"19316",38,100,8,12,13,4,4,457.824451223568,FALSE,FALSE,FALSE
"19317",38,100,9,11,12,1,8,458.358896959998,FALSE,FALSE,FALSE
"19318",38,100,10,10,10,0,0,460.517018598809,TRUE,TRUE,TRUE
"19319",38,101,3,33,34,2,1,465.326176141556,TRUE,FALSE,TRUE
"19320",38,101,4,25,26,1,3,464.755632965663,FALSE,TRUE,FALSE
"19321",38,101,5,20,21,1,4,464.537344319921,FALSE,TRUE,FALSE
"19322",38,101,6,16,17,5,1,465.240652408679,FALSE,FALSE,TRUE
"19323",38,101,7,14,15,3,4,463.644500981479,FALSE,FALSE,FALSE
"19324",38,101,8,12,13,5,3,463.851925190803,FALSE,FALSE,FALSE
"19325",38,101,9,11,12,2,7,463.187223117792,FALSE,FALSE,FALSE
"19326",38,101,10,10,11,1,9,463.868015669651,FALSE,TRUE,FALSE
"19327",38,102,3,34,34,0,0,471.747226954996,TRUE,TRUE,TRUE
"19328",38,102,4,25,26,2,2,470.380541693636,FALSE,FALSE,FALSE
"19329",38,102,5,20,21,2,3,469.943964402153,FALSE,FALSE,FALSE
"19330",38,102,6,17,17,0,0,471.747226954996,TRUE,TRUE,TRUE
"19331",38,102,7,14,15,4,3,469.567791961874,FALSE,FALSE,FALSE
"19332",38,102,8,12,13,6,2,470.080754293544,FALSE,FALSE,FALSE
"19333",38,102,9,11,12,3,6,468.538797419351,FALSE,FALSE,FALSE
"19334",38,102,10,10,11,2,8,468.605307101612,FALSE,FALSE,FALSE
"19335",38,103,3,34,35,1,2,476.288151270176,FALSE,TRUE,FALSE
"19336",38,103,4,25,26,3,1,476.528698565374,TRUE,FALSE,TRUE
"19337",38,103,5,20,21,3,2,475.87383262815,FALSE,FALSE,FALSE
"19338",38,103,6,17,18,1,5,475.609291748171,FALSE,TRUE,FALSE
"19339",38,103,7,14,15,5,2,475.743754481484,FALSE,FALSE,FALSE
"19340",38,103,8,12,13,7,1,476.477030371107,FALSE,FALSE,TRUE
"19341",38,103,9,11,12,4,5,474.2301697945,FALSE,FALSE,FALSE
"19342",38,103,10,10,11,3,7,473.865846677338,FALSE,FALSE,FALSE
"19343",38,104,3,34,35,2,1,482.215369946476,FALSE,FALSE,FALSE
"19344",38,104,4,26,26,0,0,483.016653510703,TRUE,TRUE,TRUE
"19345",38,104,5,20,21,4,1,482.143498927737,FALSE,FALSE,FALSE
"19346",38,104,6,17,18,2,4,480.857650902466,FALSE,FALSE,FALSE
"19347",38,104,7,14,15,6,1,482.121072136602,FALSE,FALSE,FALSE
"19348",38,104,8,13,13,0,0,483.016653510703,TRUE,TRUE,TRUE
"19349",38,104,9,11,12,5,4,480.174213708865,FALSE,FALSE,FALSE
"19350",38,104,10,10,11,4,6,479.466184326655,FALSE,FALSE,FALSE
"19351",38,105,3,35,35,0,0,488.66583676654,TRUE,TRUE,TRUE
"19352",38,105,4,26,27,1,3,487.293738904261,FALSE,FALSE,FALSE
"19353",38,105,5,21,21,0,0,488.66583676654,TRUE,TRUE,TRUE
"19354",38,105,6,17,18,3,3,486.629258200526,FALSE,FALSE,FALSE
"19355",38,105,7,15,15,0,0,488.66583676654,TRUE,TRUE,TRUE
"19356",38,105,8,13,14,1,7,486.619114478316,FALSE,FALSE,FALSE
"19357",38,105,9,11,12,6,3,486.319612758736,FALSE,FALSE,FALSE
"19358",38,105,10,10,11,5,5,485.319193515188,FALSE,FALSE,FALSE
"19359",38,106,4,26,27,2,2,492.957118658939,TRUE,FALSE,TRUE
"19360",38,106,5,21,22,1,4,492.733799548231,FALSE,TRUE,FALSE
"19361",38,106,6,17,18,4,2,492.740663572176,FALSE,FALSE,TRUE
"19362",38,106,7,15,16,1,6,492.406503305843,FALSE,TRUE,FALSE
"19363",38,106,8,13,14,2,6,491.60786980705,FALSE,FALSE,FALSE
"19364",38,106,9,11,12,7,2,492.632458783429,FALSE,FALSE,TRUE
"19365",38,106,10,10,11,6,4,491.373557839227,FALSE,FALSE,FALSE
"19366",38,107,4,26,27,3,1,499.143746557382,TRUE,FALSE,TRUE
"19367",38,107,5,21,22,2,3,498.188056691042,FALSE,TRUE,FALSE
"19368",38,107,6,17,18,5,1,499.104740483043,FALSE,FALSE,TRUE
"19369",38,107,7,15,16,2,5,497.533464206267,FALSE,TRUE,FALSE
"19370",38,107,8,13,14,3,5,497.119873279548,FALSE,FALSE,FALSE
"19371",38,107,9,11,12,8,1,499.088651870155,FALSE,FALSE,TRUE
"19372",38,107,10,10,11,7,3,497.595369138088,FALSE,FALSE,FALSE
"19373",38,108,4,27,27,0,0,505.670172529416,TRUE,TRUE,TRUE
"19374",38,108,5,21,22,3,2,504.165561977618,FALSE,FALSE,FALSE
"19375",38,108,6,18,18,0,0,505.670172529416,TRUE,TRUE,TRUE
"19376",38,108,7,15,16,3,4,503.183673250454,FALSE,FALSE,FALSE
"19377",38,108,8,13,14,4,4,502.971674825637,FALSE,FALSE,FALSE
"19378",38,108,9,12,12,0,0,505.670172529416,TRUE,TRUE,TRUE
"19379",38,108,10,10,11,8,2,503.960527498981,FALSE,FALSE,FALSE
"19380",38,109,4,27,28,1,3,509.984303432205,FALSE,TRUE,FALSE
"19381",38,109,5,21,22,4,1,510.482865337784,TRUE,FALSE,TRUE
"19382",38,109,6,18,19,1,5,509.587821491447,FALSE,TRUE,FALSE
"19383",38,109,7,15,16,4,3,509.173680368233,FALSE,FALSE,FALSE
"19384",38,109,8,13,14,5,3,509.076147910941,FALSE,FALSE,FALSE
"19385",38,109,9,12,13,1,8,509.19563437896,FALSE,TRUE,FALSE
"19386",38,109,10,10,11,9,1,510.45101343241,FALSE,FALSE,TRUE
"19387",38,110,4,27,28,2,2,515.684728696113,FALSE,FALSE,FALSE
"19388",38,110,5,22,22,0,0,517.052840237166,TRUE,TRUE,TRUE
"19389",38,110,6,18,19,2,4,514.891764814598,FALSE,FALSE,FALSE
"19390",38,110,7,15,16,5,2,515.416359025227,FALSE,FALSE,FALSE
"19391",38,110,8,13,14,6,2,515.381976131753,FALSE,FALSE,FALSE
"19392",38,110,9,12,13,2,7,514.107390589624,FALSE,FALSE,FALSE
"19393",38,110,10,11,11,0,0,517.052840237166,TRUE,TRUE,TRUE
"19394",38,111,4,27,28,3,1,521.908402103787,TRUE,FALSE,TRUE
"19395",38,111,5,22,23,1,4,521.166273229653,FALSE,TRUE,FALSE
"19396",38,111,6,18,19,3,3,520.718956281514,FALSE,FALSE,FALSE
"19397",38,111,7,15,16,6,1,521.860392817728,FALSE,FALSE,TRUE
"19398",38,111,8,13,14,7,1,521.855251327385,FALSE,FALSE,TRUE
"19399",38,111,9,12,13,3,6,519.542394944052,FALSE,FALSE,FALSE
"19400",38,111,10,11,12,1,9,520.49487203384,FALSE,TRUE,FALSE
"19401",38,112,4,28,28,0,0,528.471873585051,TRUE,TRUE,TRUE
"19402",38,112,5,22,23,2,3,526.666000583261,FALSE,FALSE,FALSE
"19403",38,112,6,18,19,4,2,526.885945822021,FALSE,FALSE,FALSE
"19404",38,112,7,16,16,0,0,528.471873585051,TRUE,TRUE,TRUE
"19405",38,112,8,14,14,0,0,528.471873585051,TRUE,TRUE,TRUE
"19406",38,112,9,12,13,4,5,525.317197372071,FALSE,FALSE,FALSE
"19407",38,112,10,11,12,2,8,525.323198191634,FALSE,FALSE,FALSE
"19408",38,113,4,28,29,1,3,532.821726369753,FALSE,TRUE,FALSE
"19409",38,113,5,22,23,3,2,532.688976080633,FALSE,FALSE,FALSE
"19410",38,113,6,18,19,5,1,533.305606901743,TRUE,FALSE,TRUE
"19411",38,113,7,16,17,1,6,532.27508087817,FALSE,TRUE,FALSE
"19412",38,113,8,14,15,1,7,532.14582398697,FALSE,TRUE,FALSE
"19413",38,113,9,12,13,5,4,531.344671339306,FALSE,FALSE,FALSE
"19414",38,113,10,11,12,3,7,530.674772493192,FALSE,FALSE,FALSE
"19415",38,114,4,28,29,2,2,538.557873515575,FALSE,FALSE,FALSE
"19416",38,114,5,22,23,4,1,539.051749651595,FALSE,FALSE,FALSE
"19417",38,114,6,19,19,0,0,539.926623116972,TRUE,TRUE,TRUE
"19418",38,114,7,16,17,2,5,537.464582532409,FALSE,FALSE,FALSE
"19419",38,114,8,14,15,2,6,537.20606875001,FALSE,FALSE,FALSE
"19420",38,114,9,12,13,6,3,537.573500442048,FALSE,FALSE,FALSE
"19421",38,114,10,11,12,4,6,536.366144868341,FALSE,FALSE,FALSE
"19422",38,115,4,28,29,3,1,544.817268805161,FALSE,FALSE,FALSE
"19423",38,115,5,23,23,0,0,545.667194761774,TRUE,TRUE,TRUE
"19424",38,115,6,19,20,1,5,543.89692798389,FALSE,FALSE,FALSE
"19425",38,115,7,16,17,3,4,543.177332330412,FALSE,FALSE,FALSE
"19426",38,115,8,14,15,3,5,542.789561656813,FALSE,FALSE,FALSE
"19427",38,115,9,12,13,7,2,543.969776519611,FALSE,FALSE,FALSE
"19428",38,115,10,11,12,5,5,542.310188782706,FALSE,FALSE,FALSE
"19429",38,116,4,29,29,0,0,551.416462168338,TRUE,TRUE,TRUE
"19430",38,116,5,23,24,1,4,549.824119723754,FALSE,FALSE,FALSE
"19431",38,116,6,19,20,2,4,549.253527211927,FALSE,FALSE,FALSE
"19432",38,116,7,16,17,4,3,549.229880202007,FALSE,FALSE,FALSE
"19433",38,116,8,14,15,4,4,548.712852637208,FALSE,FALSE,FALSE
"19434",38,116,9,12,13,8,1,550.509399659206,FALSE,FALSE,FALSE
"19435",38,116,10,11,12,6,4,548.455587832578,FALSE,FALSE,FALSE
"19436",38,117,4,29,30,1,3,555.800804548595,FALSE,FALSE,FALSE
"19437",38,117,5,23,24,2,3,555.367339046854,FALSE,FALSE,FALSE
"19438",38,117,6,19,20,3,3,555.133374583729,FALSE,FALSE,FALSE
"19439",38,117,7,16,17,5,2,555.535099612817,FALSE,FALSE,FALSE
"19440",38,117,8,14,15,5,3,554.888815156819,FALSE,FALSE,FALSE
"19441",38,117,9,13,13,0,0,557.174350371337,TRUE,TRUE,TRUE
"19442",38,117,10,11,12,7,3,554.768433857271,FALSE,FALSE,FALSE
"19443",38,118,4,29,30,2,2,561.571441289972,FALSE,FALSE,FALSE
"19444",38,118,5,23,24,3,2,561.433806513719,FALSE,FALSE,FALSE
"19445",38,118,6,19,20,4,2,561.353020029122,FALSE,FALSE,FALSE
"19446",38,118,7,16,17,6,1,562.041674159134,TRUE,FALSE,TRUE
"19447",38,118,8,14,15,6,2,561.266132811936,FALSE,FALSE,FALSE
"19448",38,118,9,13,14,1,8,560.776811338951,FALSE,TRUE,FALSE
"19449",38,118,10,11,12,8,2,561.224626943996,FALSE,FALSE,FALSE
"19450",38,119,4,29,30,3,1,567.865326175113,FALSE,FALSE,FALSE
"19451",38,119,5,23,24,4,1,567.840072054174,FALSE,FALSE,FALSE
"19452",38,119,6,19,20,5,1,567.82533701373,FALSE,FALSE,FALSE
"19453",38,119,7,17,17,0,0,568.715695680272,TRUE,TRUE,TRUE
"19454",38,119,8,14,15,7,1,567.810897441874,FALSE,FALSE,FALSE
"19455",38,119,9,13,14,2,7,565.765566667685,FALSE,FALSE,FALSE
"19456",38,119,10,11,12,9,1,567.806147603257,FALSE,FALSE,FALSE
"19457",38,120,4,30,30,0,0,574.499009133846,TRUE,TRUE,TRUE
"19458",38,120,5,24,24,0,0,574.499009133846,TRUE,TRUE,TRUE
"19459",38,120,6,20,20,0,0,574.499009133845,TRUE,TRUE,TRUE
"19460",38,120,7,17,18,1,6,572.577760473447,FALSE,FALSE,FALSE
"19461",38,120,8,15,15,0,0,574.499009133845,TRUE,TRUE,TRUE
"19462",38,120,9,13,14,3,6,571.277570140183,FALSE,FALSE,FALSE
"19463",38,120,10,12,12,0,0,574.499009133846,TRUE,TRUE,TRUE
"19464",38,121,4,30,31,1,3,578.91669102302,FALSE,FALSE,FALSE
"19465",38,121,5,24,25,1,4,578.6976128272,FALSE,FALSE,FALSE
"19466",38,121,6,20,21,1,5,578.519334854958,FALSE,FALSE,FALSE
"19467",38,121,7,17,18,2,5,577.826119627743,FALSE,FALSE,FALSE
"19468",38,121,8,15,16,1,7,578.239675673149,FALSE,FALSE,FALSE
"19469",38,121,9,13,14,4,5,577.129371686272,FALSE,FALSE,FALSE
"19470",38,121,10,12,13,1,9,578.02447098339,FALSE,FALSE,FALSE
"19471",38,121,11,11,11,0,0,580.290656017206,TRUE,TRUE,TRUE
"19472",38,122,4,30,31,2,2,584.720667273315,TRUE,FALSE,TRUE
"19473",38,122,5,24,25,2,3,584.282510881674,FALSE,FALSE,FALSE
"19474",38,122,6,20,21,2,4,583.92595493719,FALSE,FALSE,FALSE
"19475",38,122,7,17,18,3,4,583.597726925802,FALSE,FALSE,FALSE
"19476",38,122,8,15,16,2,6,583.366636573572,FALSE,FALSE,FALSE
"19477",38,122,9,13,14,5,4,583.233844771576,FALSE,FALSE,FALSE
"19478",38,122,10,12,13,2,8,582.936227194053,FALSE,FALSE,FALSE
"19479",38,122,11,11,12,1,10,583.73268781388,FALSE,TRUE,FALSE
"19480",38,123,4,30,31,3,1,591.047891667374,TRUE,FALSE,TRUE
"19481",38,123,5,24,25,3,2,590.390657079913,FALSE,FALSE,FALSE
"19482",38,123,6,20,21,3,3,589.855823163186,FALSE,FALSE,FALSE
"19483",38,123,7,17,18,4,3,589.709132297453,FALSE,FALSE,FALSE
"19484",38,123,8,15,16,3,5,589.01684561776,FALSE,FALSE,FALSE
"19485",38,123,9,13,14,6,3,589.539672992388,FALSE,FALSE,FALSE
"19486",38,123,10,12,13,3,7,588.371231548482,FALSE,FALSE,FALSE
"19487",38,123,11,11,12,2,9,588.561013971673,FALSE,TRUE,FALSE
"19488",38,124,4,31,31,0,0,597.714914135025,TRUE,TRUE,TRUE
"19489",38,124,5,24,25,4,1,596.838601351742,FALSE,FALSE,FALSE
"19490",38,124,6,20,21,4,2,596.125489462773,FALSE,FALSE,FALSE
"19491",38,124,7,17,18,5,2,596.073209208319,FALSE,FALSE,FALSE
"19492",38,124,8,15,16,4,4,595.006852735538,FALSE,FALSE,FALSE
"19493",38,124,9,13,14,7,2,596.01294818802,FALSE,FALSE,FALSE
"19494",38,124,10,12,13,4,6,594.146033976501,FALSE,FALSE,FALSE
"19495",38,124,11,11,12,3,8,593.912588273232,FALSE,FALSE,FALSE
"19496",38,125,4,31,32,1,3,602.164859685576,FALSE,FALSE,FALSE
"19497",38,125,5,25,25,0,0,603.539217162788,TRUE,TRUE,TRUE
"19498",38,125,6,20,21,5,1,602.647827301576,FALSE,FALSE,FALSE
"19499",38,125,7,17,18,6,1,602.638641254692,FALSE,FALSE,FALSE
"19500",38,125,8,15,16,5,3,601.249531392533,FALSE,FALSE,FALSE
"19501",38,125,9,13,14,8,1,602.629570445685,FALSE,FALSE,FALSE
"19502",38,125,10,12,13,5,5,600.173507943736,FALSE,FALSE,FALSE
"19503",38,125,11,11,12,4,7,599.603960648381,FALSE,FALSE,FALSE
"19504",38,126,4,31,32,2,2,608.001099597248,FALSE,FALSE,FALSE
"19505",38,126,5,25,26,1,4,607.777831529641,FALSE,FALSE,FALSE
"19506",38,126,6,21,21,0,0,609.371520275886,TRUE,TRUE,TRUE
"19507",38,126,7,18,18,0,0,609.371520275886,TRUE,TRUE,TRUE
"19508",38,126,8,15,16,6,2,607.693565185034,FALSE,FALSE,FALSE
"19509",38,126,9,14,14,0,0,609.371520275886,TRUE,TRUE,TRUE
"19510",38,126,10,12,13,6,4,606.402337046478,FALSE,FALSE,FALSE
"19511",38,126,11,11,12,5,6,605.548004562746,FALSE,FALSE,FALSE
"19512",38,127,4,31,32,3,1,614.360587652684,TRUE,FALSE,TRUE
"19513",38,127,5,25,26,2,3,613.402740257615,FALSE,FALSE,FALSE
"19514",38,127,6,21,22,1,5,613.439483057577,FALSE,TRUE,FALSE
"19515",38,127,7,18,19,1,6,613.289169237918,FALSE,TRUE,FALSE
"19516",38,127,8,15,16,7,1,614.305045952356,FALSE,FALSE,TRUE
"19517",38,127,9,14,15,1,8,613.045470677806,FALSE,TRUE,FALSE
"19518",38,127,10,12,13,7,3,612.798613124041,FALSE,FALSE,FALSE
"19519",38,127,11,11,12,6,5,611.693403612618,FALSE,FALSE,FALSE
"19520",38,128,4,32,32,0,0,621.059873781711,TRUE,TRUE,TRUE
"19521",38,128,5,25,26,3,2,619.550897129353,FALSE,FALSE,FALSE
"19522",38,128,6,21,22,2,4,618.893740200388,FALSE,FALSE,FALSE
"19523",38,128,7,18,19,2,5,618.593112561069,FALSE,FALSE,FALSE
"19524",38,128,8,16,16,0,0,621.059873781711,TRUE,TRUE,TRUE
"19525",38,128,9,14,15,2,7,618.105715440845,FALSE,FALSE,FALSE
"19526",38,128,10,12,13,8,2,619.338236263636,FALSE,FALSE,FALSE
"19527",38,128,11,11,12,7,4,618.00624963731,FALSE,FALSE,FALSE
"19528",38,129,4,32,33,1,3,625.541074420514,FALSE,TRUE,FALSE
"19529",38,129,5,25,26,4,1,626.038852074681,TRUE,FALSE,TRUE
"19530",38,129,6,21,22,3,3,624.871245486964,FALSE,FALSE,FALSE
"19531",38,129,7,18,19,3,4,624.420304027985,FALSE,FALSE,FALSE
"19532",38,129,8,16,17,1,7,624.86308107483,FALSE,TRUE,FALSE
"19533",38,129,9,14,15,3,6,623.689208347649,FALSE,FALSE,FALSE
"19534",38,129,10,12,13,9,1,626.003186975767,FALSE,FALSE,TRUE
"19535",38,129,11,11,12,8,3,624.462442724036,FALSE,FALSE,FALSE
"19536",38,130,4,32,33,2,2,631.408569420436,FALSE,FALSE,FALSE
"19537",38,130,5,26,26,0,0,632.779478559226,TRUE,TRUE,TRUE
"19538",38,130,6,21,22,4,2,631.18854884713,FALSE,FALSE,FALSE
"19539",38,130,7,18,19,4,3,630.587293568491,FALSE,FALSE,FALSE
"19540",38,130,8,16,17,2,6,630.052582729069,FALSE,FALSE,FALSE
"19541",38,130,9,14,15,4,5,629.612499328044,FALSE,FALSE,FALSE
"19542",38,130,10,13,13,0,0,632.779478559226,TRUE,TRUE,TRUE
"19543",38,130,11,11,12,9,2,631.043963383297,FALSE,FALSE,FALSE
"19544",38,131,4,32,33,3,1,637.799312564123,TRUE,FALSE,TRUE
"19545",38,131,5,26,27,1,4,637.056563952784,FALSE,TRUE,FALSE
"19546",38,131,6,21,22,5,1,637.758523746512,FALSE,FALSE,TRUE
"19547",38,131,7,18,19,5,2,637.006954648214,FALSE,FALSE,FALSE
"19548",38,131,8,16,17,3,5,635.765332527073,FALSE,FALSE,FALSE
"19549",38,131,9,14,15,5,4,635.788461847654,FALSE,FALSE,FALSE
"19550",38,131,10,13,14,1,9,636.381939526839,FALSE,TRUE,FALSE
"19551",38,131,11,11,12,10,1,637.736824913885,FALSE,FALSE,TRUE
"19552",38,132,4,33,33,0,0,644.529853781401,TRUE,TRUE,TRUE
"19553",38,132,5,26,27,2,3,642.719943707462,FALSE,FALSE,FALSE
"19554",38,132,6,22,22,0,0,644.529853781401,TRUE,TRUE,TRUE
"19555",38,132,7,18,19,6,1,643.627970863443,FALSE,FALSE,FALSE
"19556",38,132,8,16,17,4,4,641.817880398667,FALSE,FALSE,FALSE
"19557",38,132,9,14,15,6,3,642.165779502772,FALSE,FALSE,FALSE
"19558",38,132,10,13,14,2,8,641.370694855573,FALSE,FALSE,FALSE
"19559",38,132,11,12,12,0,0,644.529853781401,TRUE,TRUE,TRUE
"19560",38,133,4,33,34,1,3,649.041362089957,FALSE,FALSE,FALSE
"19561",38,133,5,26,27,3,2,648.906571605905,FALSE,FALSE,FALSE
"19562",38,133,6,22,23,1,5,648.643286773888,FALSE,FALSE,FALSE
"19563",38,133,7,19,19,0,0,650.416434053493,TRUE,TRUE,TRUE
"19564",38,133,8,16,17,5,3,648.123099809477,FALSE,FALSE,FALSE
"19565",38,133,9,14,15,7,2,648.71054413271,FALSE,FALSE,FALSE
"19566",38,133,10,13,14,3,7,646.882698328071,FALSE,FALSE,FALSE
"19567",38,133,11,12,13,1,10,648.055315630945,FALSE,FALSE,FALSE
"19568",38,134,4,33,34,2,2,654.939164759632,FALSE,FALSE,FALSE
"19569",38,134,5,26,27,4,1,655.432997577939,TRUE,FALSE,TRUE
"19570",38,134,6,22,23,2,4,654.143014127496,FALSE,FALSE,FALSE
"19571",38,134,7,19,20,1,6,654.386738920411,FALSE,TRUE,FALSE
"19572",38,134,8,16,17,6,2,654.629674355794,FALSE,FALSE,FALSE
"19573",38,134,9,14,15,8,1,655.398655824681,FALSE,FALSE,TRUE
"19574",38,134,10,13,14,4,6,652.73449987416,FALSE,FALSE,FALSE
"19575",38,134,11,12,13,2,9,652.967071841609,FALSE,FALSE,FALSE
"19576",38,135,4,33,34,3,1,661.360215573072,FALSE,FALSE,FALSE
"19577",38,135,5,27,27,0,0,662.212095089188,TRUE,TRUE,TRUE
"19578",38,135,6,22,23,3,3,660.165989624868,FALSE,FALSE,FALSE
"19579",38,135,7,19,20,2,5,659.743338148448,FALSE,FALSE,FALSE
"19580",38,135,8,16,17,7,1,661.303695876932,FALSE,FALSE,FALSE
"19581",38,135,9,15,15,0,0,662.212095089188,TRUE,TRUE,TRUE
"19582",38,135,10,13,14,5,5,658.838972959465,FALSE,FALSE,FALSE
"19583",38,135,11,12,13,3,8,658.402076196037,FALSE,FALSE,FALSE
"19584",38,136,4,34,34,0,0,668.121064460103,TRUE,TRUE,TRUE
"19585",38,136,5,27,28,1,4,666.526225991977,FALSE,FALSE,FALSE
"19586",38,136,6,22,23,4,2,666.52876319583,FALSE,FALSE,FALSE
"19587",38,136,7,19,20,3,4,665.62318552025,FALSE,FALSE,FALSE
"19588",38,136,8,17,17,0,0,668.121064460103,TRUE,TRUE,TRUE
"19589",38,136,9,15,16,1,8,665.952761628491,FALSE,FALSE,FALSE
"19590",38,136,10,13,14,6,4,665.144801180276,FALSE,FALSE,FALSE
"19591",38,136,11,12,13,4,7,664.176878624056,FALSE,FALSE,FALSE
"19592",38,137,5,27,28,2,3,672.226651255885,FALSE,FALSE,FALSE
"19593",38,137,6,22,23,5,1,673.144208306009,TRUE,FALSE,TRUE
"19594",38,137,7,19,20,4,3,671.842830965643,FALSE,FALSE,FALSE
"19595",38,137,8,17,18,1,7,671.983129253278,FALSE,TRUE,FALSE
"19596",38,137,9,15,16,2,7,671.079722528915,FALSE,FALSE,FALSE
"19597",38,137,10,13,14,7,3,671.618076375908,FALSE,FALSE,FALSE
"19598",38,137,11,12,13,5,6,670.204352591291,FALSE,FALSE,FALSE
"19599",38,138,5,27,28,3,2,678.450324663559,FALSE,FALSE,FALSE
"19600",38,138,6,23,23,0,0,679.961008551694,TRUE,TRUE,TRUE
"19601",38,138,7,19,20,5,2,678.315147950251,FALSE,FALSE,FALSE
"19602",38,138,8,17,18,2,6,677.231488407574,FALSE,FALSE,FALSE
"19603",38,138,9,15,16,3,6,676.729931573102,FALSE,FALSE,FALSE
"19604",38,138,10,13,14,8,2,678.234698633574,FALSE,FALSE,FALSE
"19605",38,138,11,12,13,6,5,676.433181694033,FALSE,FALSE,FALSE
"19606",38,139,5,27,28,4,1,685.013796144823,TRUE,FALSE,TRUE
"19607",38,139,6,23,24,1,5,684.117933513675,FALSE,TRUE,FALSE
"19608",38,139,7,19,20,6,1,684.988820070366,FALSE,FALSE,TRUE
"19609",38,139,8,17,18,3,5,683.003095705633,FALSE,FALSE,FALSE
